IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
162.19.222.240  | 5L6SdhTp7QsJHrQAxHRQ2NEH4AfCApBKDgPwuF8F9Exf | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
208.85.17.92    | 2ZS2DGFRDD7WWSzqkaPoqURVknoMdFVFWDdBRKNZuqct | 8000   | 8003  | 8009     | 208.85.17.92:8899     | 2.1.11  | 1725507508
57.129.136.60   | ETWk442PcDzWbvpnYTwdsvisvYTieakjzyRDxx9pbxBj | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
103.167.235.92  | H3n2gVjzxhMWTXgqnrTfi8WdqAcQFuoHy5SqvAdqkMF4 | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
37.72.171.18    | AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
141.98.217.204  | 3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
45.77.158.93    | 3C2cXXVHCm2w2EWnHUNxhtZCB2EMv2AeJ4TpW5ws18fi | 11000  | 11003 | 11009    | none                  | 2.0.24  | 607245837
5.199.172.189   | CHED86J97RCtt8HxhNxvUSQWPqFsiftNpWWQd9HZvqvw | 34979  | 11222 | 11228    | none                  | 2.1.14  | 3271415109
216.158.77.202  | NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.26.8.29     | basedN8GQrnMHdVuKo5G361oYFfNy35Sx4UUKwztRfH  | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
192.69.220.134  | EyhATWGrsfmfRZtUpCDiyW8vH7CfkT5gy15RtvNPmqby | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
104.194.8.161   | 2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU | 8021   | 8002  | 8008     | none                  | 2.1.11  | 1725507508
188.42.52.124   | BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
5.199.165.6     | EoJLNYSqtc36po2sD3NKZpv1NEu4UmNWTdG84uJVhNkU | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
192.69.209.242  | D7a59Yada8zeBwngcP8aikfSkrGVWWDpSWuW11HZqsDC | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
62.113.194.253  | AWqkGtq9rgpMDc7pTKe62aJuaX8ZvrnZxCpr8nfpDSCK | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
205.209.102.86  | DBKSEwzFx3i64censdCm7v95Ujp2sFfMtksBACkET2Kh | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
96.30.192.67    | H8FFpNiVPeBR3ZHG5YoULzY3fPj1eRXtXLBuXt5jEJit | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
64.176.65.114   | GjLM4KzHZq1KLDStTEhTwdjypeAbb3Cj3QgadepkUtck | 8000   | 8003  | 8009     | 64.176.65.114:8899    | 2.1.11  | 1725507508
31.128.59.219   | CbyfiyQAy9pyWKrAv3KViqHgcDPQ9ECmYx3eaQoV5hBw | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
31.128.59.204   | 2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
172.93.104.161  | CgEKzNGbUAvFDGmMLSrqgumjEofTb1GNodzJUujG8DB5 | 6000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
62.197.45.189   | BhwrctpZCQqwZHFHhgsnZkZG3btSwAg5aBtDPVDzQriG | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
70.34.245.161   | 3WDh9HgusCujDmXCVhophLrHvoKHQd1Sd4uFHz1Awo35 | 8001   | 8004  | 8010     | 70.34.245.161:8899    | 2.1.11  | 1725507508
38.46.222.140   | CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
5.199.172.141   | VALETVDFDkc7Hgv2V7QRfTmfH4zAjk23zcQbaZ5LcEw  | 36983  | 11222 | 11228    | none                  | 2.1.14  | 3271415109
85.195.94.179   | BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
64.176.69.48    | GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
46.166.164.252  | 8kKWqYja9tNyFRW3PvkMj2A9ERvmBwvWvf8fJqgTD4YE | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
37.61.220.2     | EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m | 8002   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
80.77.175.81    | DvSMQm6DQqL6wJGZURVRj9koVeRMS7tCeTQNtVCnSYtV | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
130.117.88.242  | SDEVqCDyc3YzjrDn375SMWKpZo1m7tbZ12fsenF48x1  | 8001   | 9001  | 9007     | none                  | 0.407.20113| 1725507508
91.189.183.62   | 7hMD4oMmGT4GsS4DfBKzJ75wSjDhgu2pvcazbvoKPrNs | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
84.32.186.49    | FYjejVMGsaN3v8fo33xfDxQxiDEdxw73KqgPymcLorY7 | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
57.129.130.86   | A31PGH4i5xGn7SHWpsQRhpBYUwanRuqNrHBp8bSeCSEr | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
192.155.103.39  | 8Zh5A5Hs6bJFAyWrLGMaF2VEUVbXFANtfuw7824Hd5XV | 43725  | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.8.107.71    | AB169wapzUT6SRh31RJoRjiwR4bifF2eDkkDiFjnyRCJ | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
198.178.224.177 | SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
84.32.186.124   | CJtJMo1bwttF5nq2noEk8YbbUikXWWAHtEYuqVbtNen2 | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
177.54.155.251  | 9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf | 8000   | 8003  | 8009     | none                  | 2.1.15  | 3271415109
107.155.92.14   | Ft7vbKXZULMQyfxCaMUzbMx55YyDbAHP8WzaWfJpty4q | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
70.34.245.172   | 55Bp7VEw2WgTRNpK1diKKo9y29edeUm4kmzUaLUJn6t5 | 8000   | 8003  | 8009     | 70.34.245.172:8899    | 2.1.14  | 3271415109
46.180.249.40   | GJB4EwPmSu5TXpHKsyqFVzdpoJyiati1aVQamUYPWXuJ | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
91.189.181.98   | 8ebFZA8NPLBZD91CwsG1HWQsa2B5Ludgdyf5Hi3sYhhs | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
67.213.112.141  | JE9hxH55pCpnxazNEAyNo4uKEoiUypif9XrybGRQ6EZo | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
216.158.91.34   | BwG1C3hDdNq2rTDHvcMFwuokefdQvUQUXRQgwjJL86XM | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
109.94.96.21    | BrHkKTdfk7THE9p7mfEW9VKwxKXSZUCWQw4RLQwPWHEx | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
108.171.201.66  | GbEV1RH2cGDWLXXUEFJ8ryP3B1guHjkQ5LPkhes8BsME | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
45.32.216.177   | 2XK1YYuLwPCMZSbmfedmso1vmkqrX63M2srNApvAntvw | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
45.77.114.140   | 8KtF9eXQ9f7Qa4zyKq3w2pYxGZmXfMYyLpJgRx1Pqvt7 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
80.77.175.80    | 13cm6z7ajighVFYN1aR2hPQ3Rhp4QJenDbHGRmps9P1n | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
91.242.214.217  | 7EzbSahSfSjeRexHcNDLDpzHBAGBLjLKtjbmuoQnEtjE | 38000  | 38003 | 38009    | none                  | 2.1.11  | 1725507508
216.18.195.66   | HgrgNPfY8DsPxxPdmjxNTFXZpgiknZvPMXv9ipbZbbVM | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
199.231.161.170 | 6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
69.67.151.75    | mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
46.166.162.142  | BT9ZFvsDfX6WpLFqmWEYuLuE5i3SxzdSJ1Vzm9arbRub | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
64.58.236.102   | BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
103.241.50.73   | dXtzi9ZfaenFmwDDCshVa8MKEejuQUTRC8bTW7vrYBq  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
103.219.171.149 | 5CfFhpErZrKcrDLQtB7R9V66cAvQkcc6NmMPeA12vDgS | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
136.244.96.161  | FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
70.36.99.128    | 34Eegy89hWD8HskhX8GzkkrEgdWDAAsTd5ZPKPHs6pBN | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
192.69.220.106  | SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos  | 7000   | 7003  | 7009     | none                  | 2.1.11  | 1725507508
185.86.135.76   | 3fnhNULLwi3BEyFUVS3qAqPjwegsNDTr3k7C8GxFbmau | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
23.111.240.157  | ACvL73V4GNnxPVfZ7K89jCrYurLyzpEuE9qirjvh2Xmi | 25000  | 25003 | 25009    | none                  | 2.1.14  | 3271415109
204.16.242.185  | GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
5.199.172.191   | 5ndCsM6pXuWyY8s7HxWfHBFXgJmPw4kekc5RhiSsy9iU | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
174.138.185.242 | 245B9WFHUGuWycSXHagHXwsXGcxDkNYfxWBaeh7vAHDU | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
185.177.75.103  | JokerEfTSznB2aTmowy4QPqjyajLMuYM6Jd4TDnKPNc  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
46.181.127.197  | 3KW9MzaoUrqXymwZKMph4kPaJ37JfCfw8LxsZnHnCBGS | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.221.164.101 | 2dR71LgjkefxKSYmPGrbHVb6rzYgkVii34rbYKJuDcn2 | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
80.251.153.166  | 7VAxhRUMuGWf5sfE51pjjFmydcER3dfaXv3G6ia2Pr74 | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
91.189.180.154  | 3Uwkpd9ZKxhuTDWKuiFbJee9Z1ZJPxpkin9476Bwc7Ha | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.176.66.190   | nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.52.112   | 9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
173.231.12.98   | BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
199.247.18.165  | 8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.26.10.217   | EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
66.245.194.149  | FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
192.158.239.143 | LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC  | 8000   | 8003  | 8009     | 192.158.239.143:8899  | 2.1.14  | 3271415109
108.171.214.242 | SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
91.189.181.114  | 3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw | 15001  | 8002  | 8008     | none                  | 2.1.14  | 3271415109
66.23.229.138   | FG5w8e7nBXivh4N5zwMDyFrj5sMx11NUnd5wCmNfPZ6b | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
5.199.172.167   | 3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
145.40.87.81    | 5tFvFBWUPt94HQuZyMSuHnpcHrjMPLrTg8WBbv9G5VqU | 8000   | 8003  | 8009     | none                  | 2.0.18  | 607245837
155.138.205.181 | 8W5yW3AH4GzyJgobuRiSLsz3sU9m1XNumm6rAdxE9qBB | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.84.247.214  | if4NttF3dYuRApxa25zmGmRobehEo3kU9jyeuZRHsxL  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
67.213.117.65   | Love31pnbDJNVzZZVbtV4h2ftvTPVcBpXW11BSTCa6s  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.51.70    | 7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB | 10000  | 10003 | 10009    | none                  | 2.1.14  | 3271415109
62.113.194.254  | Bonevk5i19xjhv6Bp77zZLD8JP7u2bEpMfD9P7yGCeyj | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
62.197.45.210   | 8g6tzWhFtBQLMFpocAEppnaT2Zrebzhyba5rvCmvygeL | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
104.243.41.215  | siriXy5CcarNiz4XL8ssBQGiy2PwReVLny3Bcxq6Ymb  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
160.202.130.87  | SNPRUBQxL9R2B9WX9B1Qt7xBRTASz4gePDpkxJWTZa4  | 10860  | 10863 | 10869    | none                  | 2.1.11  | 3039680930
31.128.59.210   | J3jZnDWMNHiQVuVDRM1PhYfFRMWwMEAMark2oiwQMzcu | 8000   | 10000 | 10006    | none                  | 2.1.11  | 1725507508
148.113.199.166 | 46nbPAKDbvAFEDQxP16QR7dQHTMVGhnrN6gPs3FrSJzc | 8001   | 8023  | 8029     | none                  | 2.1.11  | 1725507508
162.246.20.102  | TJxW8fs18KgZp1G4ghMkR5GsxdiKMbgpan4weFThaQ5  | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
83.143.86.202   | 4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
88.216.39.66    | CmHAicGXp6boDhgp7Kb1JbPcvf7GstyK2yMyMxZY2pKU | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
37.72.171.102   | AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
103.219.168.181 | DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
107.182.163.194 | D7hwgGRTr1vaCxzmfEKCaf56SPgBJmjHh6UXHG3p12bB | 8000   | 8003  | 8009     | 107.182.163.194:8899  | 2.1.11  | 1725507508
80.77.161.203   | Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k  | 28900  | 11222 | 11228    | none                  | 2.1.11  | 1725507508
91.189.180.222  | CNRyYnXZjryxNdSUwztdmVFVuQPXvugQ1d2wtRTjjTb3 | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
108.171.206.178 | Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS  | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
86.109.14.143   | sce3TfT81rxYYcdbP1kBFMcTK3ZBc8hvHVeXD6WLSzE  | 8001   | 8004  | 8010     | 86.109.14.143:8899    | 2.3.0   | 3220629094
185.187.154.113 | 9aUUBU9AQvgeL8GqSubinJWJxhcXptj3nmvhVEAme4HT | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
46.16.213.2     | 6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.191.124.9   | 8ZvC5d39VKnz4UUJV928s76Mv7FdSbX5WwHCuCFAanj3 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.189.44.171  | FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
45.145.40.20    | F5NgZ5RtJW6fcDTcsYjSo8DgksbWx3mh4Ms2igbhHQTC | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
74.50.78.218    | BEx3ZzH9cswWcJr3BcKg37rRURHmZPW98XY3RkXDprN4 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.26.11.139   | chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
5.199.172.59    | DjrYZ1dwyhSN5u2A346piLvCVQwbpJ7iui7YCDDCftPi | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
173.231.14.98   | 7Lp6sJYnJL2p33oPshdfAx5FSvYDFYRpng2gHJDTEQeN | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
185.221.164.107 | 7V9wedkL2UHKqXbEVgCeupRUM44jHGQKMnDoT1enzyNm | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
141.94.154.184  | DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
69.67.150.136   | HtWgkheyYcm4f5PCP3h7kvL6YYgjt33zs1jMBYmHPxUk | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
149.50.101.182  | 4PeGtW7j4Fceg35WTXk7FLo4rE4pP8FHF2EytRezk9bY | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
213.183.62.50   | 4VrjyXQT61WFSjuG3ehgqZUK1jqvYqB46veQbXLotq3n | 8000   | 11222 | 11228    | none                  | 2.1.13  | 1725507508
149.28.215.136  | DhKrFYrbiNJSJbVN242Bmi8izphkX6M68mf5R7A2vHgp | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
147.75.53.103   | CvgxLegp56Qd6h6gPSrbVPL4JF3X7TKJin4KTHSPKjtK | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
209.227.235.88  | 9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
38.55.73.87     | Gf4rQifKzAHznUdtbFumy1MTwGX5ApgwnkxUUvEaEzWC | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
178.237.58.203  | gVALrRd3xq4D62KJNGDCpMMGz976w2x1Vo79mSNn4bh  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
202.8.8.21      | mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
192.158.225.42  | G7TVjCCKeJogKngR7NwBJZhs1ipky3oP4stS9rEtHTMz | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
145.40.75.33    | BLhx1pi4rCLZY2qTqLmUAueLXzPzprhaiarysxLbFwVa | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
72.46.87.37     | sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux  | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
177.54.154.27   | SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU  | 8000   | 8003  | 8009     | 177.54.154.27:8899    | 2.1.14  | 3271415109
149.255.37.142  | 7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
38.97.60.123    | B5TFCpweET8oLDBVJS8bXPZJnwNZ9d49p8NEYDoRj2DJ | 8000   | 8003  | 8009     | none                  | 2.1.5   | 288566304
176.111.58.114  | FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
45.152.160.8    | 5DbifLTeWTZCPRBntnnrsGPVXoPWzomDJ1sTPiWMS12n | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
69.67.151.21    | VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
189.1.171.3     | 9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ | 8001   | 8023  | 8029     | none                  | 2.1.11  | 1725507508
173.231.58.18   | F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
46.229.232.67   | GS7tvhfiU36vp8q2d92buz3dgENidvA3bWNpRDFcvnR2 | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
207.174.26.194  | 31vn2U3Ue4fDHqB24PU4qNhynGnjNDtUhu5y9bHygbSw | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.221.164.108 | 2jYdGScYNaMfAV9qHEAF5BMpfFcQVPTAKecVHDpYjU7G | 10535  | 10504 | 10510    | none                  | 2.1.11  | 1725507508
31.128.59.217   | BJu6CLyEP2M5Fvj88DF7ZcJYhs9qb2FYBBrVKwrFYoQk | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
103.106.59.211  | AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP | 8000   | none  | none     | none                  | 2.0.22  | 607245837
185.84.247.205  | ESNarF7DFmuWEfw8sd2A9uzjWxGuaF3BU8GBiszW9pft | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
176.99.142.182  | 9kTTMvxVjE5Doyr9QeFzrx7ccK3B6nmFQZtn61JFe4uD | 8000   | 8003  | 8009     | 176.99.142.182:8899   | 2.1.11  | 1725507508
57.129.76.102   | 9Mo3ap3jpuqQpLi75EsiXLWfTr1cbBhrJNumoq1wnVp6 | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.189.44.172  | 5Us18hLZPXJTS4QVuGSsUw137Dyd2tgBaem24Xsf5nBS | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
146.0.231.102   | 8Q7K2irCbYfEG5ZWyBceiytbL1u977gXqw7UaHZ55Awo | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
149.50.116.12   | CgX2X6x4kDpxbmAdAPPFFCs7X26b9V8i7hpeYTRHq2hS | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
192.69.220.130  | 2tKR4mX7LzhjfdNsR6HfBaDDh2RM3wdpUrJqUU42aJTc | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
185.84.247.207  | FkoQCiGFNajMcobweNTVEL7qAWPkNRouqphjnk4ApXgA | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
62.197.45.173   | 4Yr8jy3Gcwz3pkbsoiJmmHvytxenRoTawoVbr69knj1C | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
84.32.186.116   | HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
89.44.211.18    | HSX42dhQPTaVjtwMQXwGTCobrs1HnxZ8G2J6JTnPXpgP | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
66.245.193.207  | 2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
202.8.9.28      | FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS | 8001   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
169.197.85.87   | J3q6kWN5AREqEktDaAhLQuECcgGhuoFFZV3g6BHdsroZ | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
165.140.84.154  | ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
72.46.84.175    | 7TYbdqaFpHbLUWBe6fTc19XPweUMN6fB3GBW3TzZWu1i | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
191.96.101.130  | farbZXR7aBQSMCYiUXzoS4pRUsvuCZ38f6AXMXiKACf  | 8001   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
188.68.249.165  | 4oWaEHupmBjCV3rQonaWp36QEK4JUbUrvihJ3X3LoFZS | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
45.134.108.165  | FUURpC3LjVnxr21PmEfHtxT7Mfe4CVJXxESBjQPvmqTZ | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
189.1.171.13    | AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o | 8001   | 8023  | 8029     | none                  | 2.1.11  | 1725507508
64.130.50.27    | CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm | 10000  | 10003 | 10009    | none                  | 2.1.14  | 3271415109
209.222.101.97  | 2dza8h6n4PkVL5xpYtbVbYJ2PXqQzFFpb7YFP4jeG9fH | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
80.77.161.198   | 4677LFwtHEGtAt3s8dK56JsA28BEu8iP8c5s9KHDMR7p | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
